game_id,who_won,move_number,white_pieces_remained,black_pieces_remained,kill_value_white,kill_value_black,white_move_sequence,black_move_sequence,move_made
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,43,"[3, 0, 1, 1, 0]","[4, 0, 1, 0, 1]",27,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4,Bd2
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,44,"[3, 0, 1, 1, 0]","[4, 0, 1, 0, 1]",27,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+,Kh2
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,45,"[3, 0, 1, 1, 0]","[4, 0, 1, 0, 1]",27,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1,Be3
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,46,"[3, 0, 1, 1, 0]","[4, 0, 1, 0, 1]",27,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+,Kh1
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,47,"[3, 0, 1, 1, 0]","[4, 0, 1, 0, 1]",27,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2,Ba7
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,48,"[3, 0, 1, 1, 0]","[4, 0, 1, 0, 1]",27,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+,Kg1
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,49,"[3, 0, 1, 1, 0]","[4, 0, 1, 0, 1]",27,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4,Nh7
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,50,"[3, 0, 1, 1, 0]","[4, 0, 1, 0, 1]",27,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7,Bc5+
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,51,"[3, 0, 1, 1, 0]","[4, 0, 1, 0, 1]",27,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7|Bc5+,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7|Kf7,Ng5+
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,52,"[3, 0, 1, 1, 0]","[4, 0, 1, 0, 1]",27,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7|Bc5+|Ng5+,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7|Kf7|Kg6,Nxe6
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,53,"[3, 0, 1, 1, 0]","[3, 0, 1, 0, 1]",28,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7|Bc5+|Ng5+|Nxe6,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7|Kf7|Kg6|Rc2,Bb4
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,54,"[3, 0, 1, 1, 0]","[3, 0, 1, 0, 1]",28,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7|Bc5+|Ng5+|Nxe6|Bb4,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7|Kf7|Kg6|Rc2|Rc4,Nf8+
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,55,"[3, 0, 1, 1, 0]","[3, 0, 1, 0, 1]",28,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7|Bc5+|Ng5+|Nxe6|Bb4|Nf8+,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7|Kf7|Kg6|Rc2|Rc4|Kf7,e6+
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,56,"[3, 0, 1, 1, 0]","[3, 0, 1, 0, 1]",28,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7|Bc5+|Ng5+|Nxe6|Bb4|Nf8+|e6+,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7|Kf7|Kg6|Rc2|Rc4|Kf7|Ke8,Nh7
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,57,"[3, 0, 1, 1, 0]","[3, 0, 1, 0, 1]",28,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7|Bc5+|Ng5+|Nxe6|Bb4|Nf8+|e6+|Nh7,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7|Kf7|Kg6|Rc2|Rc4|Kf7|Ke8|Rc7,Nf6+
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,58,"[3, 0, 1, 1, 0]","[3, 0, 1, 0, 1]",28,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7|Bc5+|Ng5+|Nxe6|Bb4|Nf8+|e6+|Nh7|Nf6+,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7|Kf7|Kg6|Rc2|Rc4|Kf7|Ke8|Rc7|Kd8,Ba5
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,59,"[3, 0, 1, 1, 0]","[3, 0, 1, 0, 1]",28,30,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7|Bc5+|Ng5+|Nxe6|Bb4|Nf8+|e6+|Nh7|Nf6+|Ba5,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7|Kf7|Kg6|Rc2|Rc4|Kf7|Ke8|Rc7|Kd8|Ke7,Bxc7
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,60,"[3, 0, 1, 0, 0]","[3, 0, 1, 0, 0]",33,33,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7|Bc5+|Ng5+|Nxe6|Bb4|Nf8+|e6+|Nh7|Nf6+|Ba5|Bxc7,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7|Kf7|Kg6|Rc2|Rc4|Kf7|Ke8|Rc7|Kd8|Ke7|Kxf6,Be5+
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,61,"[2, 0, 1, 0, 0]","[3, 0, 1, 0, 0]",33,34,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7|Bc5+|Ng5+|Nxe6|Bb4|Nf8+|e6+|Nh7|Nf6+|Ba5|Bxc7|Be5+,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7|Kf7|Kg6|Rc2|Rc4|Kf7|Ke8|Rc7|Kd8|Ke7|Kxf6|Kxe6,Bd4
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,62,"[2, 0, 1, 0, 0]","[3, 0, 1, 0, 0]",33,34,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7|Bc5+|Ng5+|Nxe6|Bb4|Nf8+|e6+|Nh7|Nf6+|Ba5|Bxc7|Be5+|Bd4,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7|Kf7|Kg6|Rc2|Rc4|Kf7|Ke8|Rc7|Kd8|Ke7|Kxf6|Kxe6|Kd7,Kf2
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,63,"[2, 0, 1, 0, 0]","[3, 0, 1, 0, 0]",33,34,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7|Bc5+|Ng5+|Nxe6|Bb4|Nf8+|e6+|Nh7|Nf6+|Ba5|Bxc7|Be5+|Bd4|Kf2,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7|Kf7|Kg6|Rc2|Rc4|Kf7|Ke8|Rc7|Kd8|Ke7|Kxf6|Kxe6|Kd7|Kc6,Ke3
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,64,"[2, 0, 1, 0, 0]","[3, 0, 1, 0, 0]",33,34,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7|Bc5+|Ng5+|Nxe6|Bb4|Nf8+|e6+|Nh7|Nf6+|Ba5|Bxc7|Be5+|Bd4|Kf2|Ke3,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7|Kf7|Kg6|Rc2|Rc4|Kf7|Ke8|Rc7|Kd8|Ke7|Kxf6|Kxe6|Kd7|Kc6|Kb5,Kd2
18fecc26-f1dd-4f54-b04c-cd4fd0428992,1,65,"[2, 0, 1, 0, 0]","[3, 0, 1, 0, 0]",33,34,e4|d4|e5|f4|Nf3|Bd3|a3|Nbd2|Nb3|O-O|Nbd2|Kh1|Qe2|Rb1|b4|Nxb3|Rxb3|Bb2|Bxf5|Qd2|Rb4|Qxb4|Qd6|Qxa6|Nxd4|Bc3|Bb4|h3|Kh2|Rd1|Rd2|Nb5|Rxc2|Nd6|g3|Nxf7|g4|Kg3|Kh4|Ng5|Kg3|Kxh3|Bd2|Kh2|Be3|Kh1|Ba7|Kg1|Nh7|Bc5+|Ng5+|Nxe6|Bb4|Nf8+|e6+|Nh7|Nf6+|Ba5|Bxc7|Be5+|Bd4|Kf2|Ke3|Kd2,e6|d5|c5|cxd4|Nc6|Nge7|Qb6|Bd7|a5|a4|Na5|h6|g6|Nf5|axb3|Nxb3|Qa7|Bc5|gxf5|Ba4|Bxb4|Qa5|Qa6|Rxa6|Kd7|Rc8|Bxc2|Be4|Rc4|Ra8|Rg8|Rc2|Bxc2|Be4|h5|Rc8|Rc2+|hxg4|Rh2|gxh3|Rg2+|Rg4|Bg2+|Bf1|Rg2+|Re2|Bg2+|Be4|Ke7|Kf7|Kg6|Rc2|Rc4|Kf7|Ke8|Rc7|Kd8|Ke7|Kxf6|Kxe6|Kd7|Kc6|Kb5|Ka4,Bc5
